name,division,location,notice_date,start_day,end_day,release_date,rink
포레스트퀸 102동,민영,경상남도 양산시 덕계동 724-14,2021-05-25,2021-06-04,2021-06-08,2021-06-14,http://퀸즈W.com
포레스트퀸 101동,민영,경상남도 양산시 덕계동 724-86,2021-05-25,2021-06-04,2021-06-08,2021-06-14,http://퀸즈W.com
경산아이파크,민영,경상북도 경산시 압량읍 신대길 57,2021-06-04,2021-06-15,2021-06-17,2021-06-23,https://www.i-park.com/gyeongsan
시티오씨엘 1단지,민영,인천광역시 미추홀구 용현 학익 1블록 도시개발사업구역 내 공동1-1BL,2021-06-03,2021-06-15,2021-06-18,2021-06-24,http://cityociel1.com
번영로 센텀파크 에일린의 뜰,민영,울산광역시 남구 야음동 357-7번지 일원,2021-06-30,2021-07-12,2021-07-15,2021-07-22,http://www.centumpark-eileen-us.com/
유블레스47 모현,민영,전라북도 익산시 모현동1가 238-5번지 외 5필지,2021-11-26,2021-12-06,2021-12-08,2021-12-16,http://www.u-47mh.com/
송도 아리스타 프라임,민영,"인천광역시 연수구 송도동 22-6,22-7번지",2021-05-24,2021-06-03,2021-06-07,2021-06-11,http://www.songdo-aristaprime.com
더샵 거제디클리브,민영,경상남도 거제시 상동동 765번지 일원,2021-05-27,2021-06-08,2021-06-10,2021-06-16,https://www.더샵거제디클리브.kr
e편한세상 석림 더노블,민영,충청남도 서산시 벌말3길 23 (석림동),2021-05-27,2021-06-07,2021-06-09,2021-06-15,https://www.elife.co.kr
더샵 지제역 센트럴파크 1BL,민영,"경기도 평택시 지제동삭1로 163 (동삭동, 더샵지제역센트럴파크1BL아파트)",2021-05-14,2021-05-24,2021-05-26,2021-06-01,http://thesharp-jijecentralpark1.kr
익산 푸르지오 더 퍼스트,민영,전라북도 익산시 왕궁면 국가식품로 34,2021-06-04,2021-06-15,2021-06-18,2021-06-24,https://prugio.com/hb/2021/iksan
감곡포그니아파트,민영,충청북도 음성군 감곡면 오향로 17,2021-05-14,2021-05-20,2021-05-24,2021-05-28,http://pognygk.com
아산 테크노밸리 6차 이지더원,민영,충청남도 아산시 둔포면 석곡리 1822(아산 테크노밸리 Ab5블록),2021-08-10,2021-08-23,2021-08-25,2021-08-31,http://www.as-egthe1-6.co.kr
완주복합행정타운 모아미래도 센트럴시티 3차,민영,전라북도 완주군 용진읍 운곡지구 공1BL,2021-05-13,2021-05-24,2021-05-26,2021-06-01,http://wj2-miraedo.com
한화 포레나 천안신부,민영,충청남도 천안시 동남구 신부동 146번지 일원,2021-07-22,2021-08-02,2021-08-05,2021-08-11,https://hanwha.forena.co.kr/shinbu/
오포자이 디 오브 C-4BL,민영,경기도 광주시 오포읍 고산리 437-6번지,2021-05-20,2021-05-31,2021-06-03,2021-06-09,http://op-xi.co.kr
오포자이 디 오브 C-3BL,민영,경기도 광주시 오포읍 고산리 448번지,2021-05-20,2021-05-31,2021-06-03,2021-06-10,http://op-xi.co.kr
에비뉴 청계 I,민영,서울특별시 종로구 종로66길 35 (숭인동),2021-05-14,2021-05-24,2021-05-26,2021-06-01,http://www.에비뉴청계.com
힐스테이트 용인 고진역 D2BL,민영,경기도 용인시 처인구 고림동 산88번지 일원,2021-07-01,2021-07-12,2021-07-15,2021-07-22,https://www.hillstate-hec.co.kr/gojin_station/
힐스테이트 용인 고진역 D1BL,민영,경기도 용인시 처인구 고림동 659-8번지 일원,2021-07-01,2021-07-12,2021-07-15,2021-07-21,https://www.hillstate-hec.co.kr/gojin_station/
대전 하늘채 스카이앤 2차,민영,대전광역시 중구 선화동 87-5번지 일원,2021-12-17,2021-12-27,2021-12-30,2022-01-05,http://hanulche-skyand2.com/
경산 하양 제일풍경채,민영,경산북도 경산시 하양읍 서사리 278,2021-05-07,2021-05-17,2021-05-20,2021-05-26,http://hy-jeil.co.kr/
두산위브더제니스 양산,민영,경상남도 양산시 상북면 석계리 57-1,2021-05-07,2021-05-17,2021-05-20,2021-05-26,http://두산위브더제니스양산.com/
대덕브라운스톤,민영,대전광역시 대덕구 와동 39번지 일원,2021-04-29,2021-05-10,2021-05-13,2021-05-20,http://www.daedeok-brownstone.co.kr
화성향남 상신지구 A1-1블록 향남역 한양수자인 디에스티지,민영,경기도 화성시 향남읍 상신리 619-57번지 일원,2021-05-18,2021-05-28,2021-06-02,2021-06-08,http://향남역한양수자인.com
무등산 한국아델리움 더힐 1단지,민영,광주광역시 동구 지산동 317-19,2021-05-06,2021-05-17,2021-05-21,2021-05-27,http://mds-adelium.com
마전 양우 내안애 퍼스트힐,민영,인천광역시 서구 마전로115번길 2-1 (마전동),2021-06-16,2021-06-28,2021-07-01,2021-07-07,http://mj-yangwoo.co.kr
동해 프라우드 스위첸,민영,강원도 동해시 동회동 260-9 외 28필지,2021-05-07,2021-05-17,2021-05-20,2021-05-26,http://proud.switzen.com
휴앤인더라움,민영,경상남도 거창군 거창읍 거열로4길 98 (하나로3차),2021-05-20,2021-05-31,2021-06-02,2021-06-08,
평택역 경남아너스빌 디아트,민영,경기도 평택시 통복동 577번지,2021-04-30,2021-05-11,2021-05-14,2021-05-21,http://theart.honorsville.co.kr/
율동지구 한신더휴 C2블록,민영,울산광역시 북구 양정동 율동공공주택지구 C2블록,2021-04-30,2021-05-10,2021-05-12,2021-05-18,http://us-thehue.com
율동지구 한신더휴 B2블록,민영,울산광역시 북구 양정동 율동공공주택지구 B2블록,2021-04-30,2021-05-10,2021-05-12,2021-05-18,http://us-thehue.com
율동지구 한신더휴 B1블록,민영,울산광역시 북구 효문동 율동공공주택지구 B1블록,2021-04-30,2021-05-10,2021-05-12,2021-05-18,http://us-thehue.com
의정부역 월드메르디앙 웰라시티,민영,경기도 의정부시 의정부동 487-2번지,2021-06-11,2021-06-21,2021-06-23,2021-06-29,http://www.wmwellacity.com
더샵 양평리버포레,민영,경기도 양평군 양평읍 양근리 538-1,2021-04-29,2021-05-10,2021-05-12,2021-05-18,http://www.더샵양평리버포레.kr
미평동 해광샹그릴라 힐즈파크,민영,전라남도 여수시 미평동 234번지,2021-04-30,2021-05-11,2021-05-14,2021-05-24,http://미평동해광샹그릴라.com
이천 진암지구 우방 아이유쉘 메가하이브,민영,경기도 이천시 장호원읍 진암리 68번지 일원,2021-05-14,2021-05-20,2021-05-24,2021-05-28,https://www.이천아이유쉘.com
더샵 거창포르시엘,민영,경상남도 거창군 거창읍 거열로7길 115,2021-04-29,2021-05-10,2021-05-12,2021-05-21,https://더샵거창포르시엘.kr/
혁신도시 에코르 3단지 분양전환 후 일반분양주택,국민,전라북도 완주군 이서면 반교로 51 (혁신도시 에코르 3단지),2021-05-10,2021-05-20,2021-05-21,2021-05-27,http://www.jbdc.co.kr
동탄2신도시 동탄역 디에트르 퍼스티지,민영,경기도 화성시 오산동 979번지,2021-04-29,2021-05-10,2021-05-12,2021-05-18,http://detre-dt.co.kr
아산 ZOOM파크,민영,충청남도 아산시 용화동 480-3번지 일대,2021-04-30,2021-05-11,2021-05-13,2021-05-20,http://asan-zoompark.com
포레나 안산 고잔,민영,경기도 안산시 단원구 예술대학로5길 43,2021-04-29,2021-05-11,2021-05-14,2021-05-21,https://hanwha.forena.co.kr/ansan/
만촌역 태왕 THE아너스,민영,대구광역시 수성구 달구벌대로 2599 (만촌동),2021-04-23,2021-05-03,2021-05-07,2021-05-13,http://mc-thehonors.com/
직산역서희스타힐스,민영,충청남도 천안시 서북구 성거읍 신월리 406-1 외9필지,2021-04-30,2021-05-10,2021-05-12,2021-05-18,http://www.jsstarhills.co.kr/
계양 하늘채 파크포레,민영,인천광역시 계양구 방축동 22번지,2021-04-23,2021-05-03,2021-05-07,2021-05-13,http://www.hanulche-parkforet.com
죽전역 에일린의 뜰,민영,대구광역시 달서구 당산로45길 150 (죽전동),2021-05-07,2021-05-17,2021-05-21,2021-05-27,http://jj-eileen.com/
정선 벨라시티,민영,강원도 정선군 정선읍 애산리 551번지 외 12필지,2021-04-23,2021-05-03,2021-05-06,2021-05-12,http://jsbellacity.co.kr/
가화만사성 정관타운,국민,부산광역시 기장군 정관읍 방곡로 39 (가화만사성 정관타운),2021-04-20,2021-04-30,2021-05-03,2021-05-10,
양주 옥정 린 파밀리에,국민,경기도 양주시 옥정동 868번지,2021-04-15,2021-04-27,2021-04-29,2021-05-06,http://oj-lynnfamilie.com
동탄역 금강펜테리움 더 시글로(화성동탄2 주상복합C2블럭),민영,경기도 화성시 동탄대로 677-5 (영천동) 인근 97번지 일원,2021-05-14,2021-05-24,2021-05-26,2021-06-01,http://www.dt-siglo.co.kr
화성 태안3지구 우미린 센트포레 B-2블럭,민영,경기도 화성시 태안3지구 B2블럭,2021-04-16,2021-04-26,2021-04-28,2021-05-06,http://www.lynn.co.kr
화성 태안3지구 우미린 센트포레 B-1블럭,민영,경기도 화성시 태안3지구 B1블럭,2021-04-16,2021-04-26,2021-04-28,2021-05-04,http://www.lynn.co.kr
익산역 유블레스 퍼스트 주상복합,민영,전라북도 익산시 중앙로5길 16 (창인동1가),2021-06-04,2021-06-14,2021-06-16,2021-06-22,http://is-ubless.com
이편한세상 진천로얄하임,민영,충청북도 진천군 진천읍 성석리 969-5,2021-04-22,2021-04-28,2021-04-30,2021-05-07,https://www.dlcon-apt.co.kr
증평 송산지구 칸타빌,민영,충청북도 증평군 증평읍 송산지구 B-1블록,2021-04-16,2021-04-26,2021-04-28,2021-05-04,http://songsan-cantavil.com
한화 포레나 포항,민영,"경상북도 포항시 북구 흥해읍 이인지구 도시개발사업지구 내 24블럭 7L, 8L",2021-04-16,2021-04-26,2021-04-28,2021-05-04,https://hanwha.forena.co.kr/pohang/
포천 금호어울림 센트럴,민영,경기도 포천시 군내면 구읍리 655번지 일원,2021-04-23,2021-05-03,2021-05-06,2021-05-13,http://pckhapt.com/
쌍문역 시티프라디움,민영,서울특별시 도봉구 노해로40길 23 (쌍문동),2021-04-15,2021-04-27,2021-04-30,2021-05-07,http://smpradium.co.kr
대구역한라하우젠트센트로,민영,대구광역시 중구 태평로1가 11번지 일원,2021-04-08,2021-04-19,2021-04-22,2021-04-28,http://www.hauzent-centro.com
수성알파시티청아람 외국인전용 분양전환공공임대(10년),국민,대구광역시 수성구 알파시티2로 96 (노변동),2021-04-20,2021-04-30,2021-05-06,2021-05-11,https://www.duco.or.kr/
사상역 경보센트리안 3차,민영,부산광역시 사상구 괘법동 480-9 일원,2021-04-09,2021-04-20,2021-04-23,2021-04-29,http://경보센트리안.com
기장역 엘크루 더퍼스트,민영,부산광역시 기장군 기장읍 차성남로 99,2021-06-02,2021-06-14,2021-06-16,2021-06-22,http://gijang-elcru.com
힐스테이트 모종 네오루체,민영,충청남도 아산시 모종동 아산모종 1지구 D1-1블록,2021-04-16,2021-04-26,2021-04-28,2021-05-07,https://www.hillstate-hec.co.kr/mojong-neoluce
군산 호수공원 아이파크,민영,전라북도 군산시 지곡동 산66번지 일원,2021-05-20,2021-05-31,2021-06-02,2021-06-08,https://hdc.i-park.com/gunsan/
용현자이 크레스트,국민,인천광역시 미추홀구 용현동 535-1,2021-04-29,2021-05-10,2021-05-13,2021-05-20,http://yh-xi.com
가포금호어울림 10년공공임대주택(리츠) ,국민,경상남도 창원시 마산합포구 가포순환로 109 (가포동),2021-03-31,2021-04-21,2021-04-22,2021-05-07,http://apply.lh.or.kr
연수 서해그랑블 에듀파크,민영,인천광역시 연수구 아암대로 805 (동춘동),2021-05-28,2021-06-07,2021-06-10,2021-06-16,http://www.dc1seohai.co.kr/
세운 푸르지오 헤리시티 아파트,민영,서울특별시 중구 인현동2가 151-1,2021-05-04,2021-05-14,2021-05-20,2021-05-26,http://www.prugio.com/ht/2021/sewoon
대구두산동 호반써밋 수성,민영,"대구광역시 수성구 청수로24길 75 (두산동, 진보연립)",2021-04-02,2021-04-12,2021-04-15,2021-04-21,http://hobansummit-ss.co.kr
횡성 벨라시티,민영,강원도 횡성군 횡성읍 읍하리 191-1번지 일원,2021-03-31,2021-04-12,2021-04-14,2021-04-20,http://hsbellacity.co.kr/
천안 한양수자인 에코시티,민영,충청남도 천안시 동남구 풍세면 보성리 772,2021-03-29,2021-04-08,2021-04-12,2021-04-16,http://www.sujain-ecocity.co.kr
검단역 금강펜테리움 더 시글로,민영,인천광역시 서구 검단신도시 RC3BL,2021-04-23,2021-05-03,2021-05-06,2021-05-12,http://www.gd-siglo.co.kr/
이안 더 프리미스 노형,민영,제주특별자치도 제주시 월광로 103-5 (노형동),2021-03-26,2021-04-05,2021-04-06,2021-04-12,
e편한세상 연동 센트럴파크 2단지,민영,"제주특별자치도 제주시 은남길 20 (연동, 대한항공사택)",2021-04-02,2021-04-12,2021-04-13,2021-04-19,https://www.elife.co.kr/Posm_list01.action?commonMap.CD_BIZ_LND=200277
e편한세상 연동 센트럴파크 1단지,민영,"제주특별자치도 제주시 은남길 26 (연동, 대한항공사택)",2021-04-02,2021-04-12,2021-04-13,2021-04-19,https://www.elife.co.kr/Posm_list01.action?commonMap.CD_BIZ_LND=200277
동대구역 골드클래스,민영,대구광역시 동구 신암남로 74 (신암동),2021-03-29,2021-04-08,2021-04-13,2021-04-19,http://ddg.goldclass.co.kr
덕소 강변 라온프라이빗,민영,경기도 남양주시 와부읍 덕소리 544-3번지 일원,2021-04-16,2021-04-27,2021-04-30,2021-05-07,http://deokso7raon.com
힐스테이트 만촌역,민영,대구광역시 수성구 만촌로 15 (만촌동),2021-03-25,2021-04-06,2021-04-09,2021-04-15,https://www.hillstate-hec.co.kr
리치먼드 힐 철원,민영,강원도 철원군 갈말읍 지포리 227일대,2021-03-25,2021-04-05,2021-04-07,2021-04-13,http://www.richmondhillapt.com
검단신도시 AB3-2블록 예미지 퍼스트포레,민영,인천광역시 서구 당하동 978,2021-04-09,2021-04-19,2021-04-21,2021-04-27,http://yemizi-firstforet.com/
덕소 강변 스타힐스,민영,경기도 남양주시 와부읍 덕소로 215,2021-04-14,2021-04-26,2021-04-29,2021-05-06,http://덕소강변스타힐스.kr
울산 뉴시티 에일린의 뜰 1차,민영,울산광역시 울주군 청량읍 덕하지구 B-1블럭,2021-03-25,2021-04-07,2021-04-09,2021-04-16,http://www.newcity-eileen.co.kr
성산 삼정그린코아 포레스트,민영,경상남도 창원시 성산구 안민로 118-30 (안민동),2021-04-30,2021-05-12,2021-05-17,2021-05-24,https://ssgreencore.com
속초 영랑호 엘크루 라테라,민영,강원도 속초시 장사동 산 278-7,2021-06-04,2021-06-14,2021-06-16,2021-06-22,https://www.elcrulaterra.com
파주운정신도시 디에트르 라 포레(A-37BL),민영,경기도 파주시 목동동 1009,2021-03-26,2021-04-06,2021-04-08,2021-04-15,http://detre-pj.co.kr
파주운정신도시 디에트르 더 클래스(A-35BL),민영,경기도 파주시 목동동 989,2021-03-26,2021-04-06,2021-04-08,2021-04-14,http://detre-pj.co.kr
대구 안심 파라곤 프레스티지,민영,대구광역시 동구 율암동 505,2021-03-26,2021-04-06,2021-04-09,2021-04-15,http://asparagon.co.kr/
창원 마창대교 유보라 아이비파크,민영,경상남도 창원시 마산합포구 가포로 376 (가포동),2021-03-19,2021-03-29,2021-03-31,2021-04-06,http://gp-ubora.com/
연동 한일 베라체 더 퍼스트,민영,제주특별자치도 제주시 사장3길 32 (연동),2021-03-19,2021-03-29,2021-03-31,2021-04-07,http://www.thefirst-verace.co.kr
용인 드마크 데시앙,민영,경기도 용인시 처인구 금령로106번길 41-3 (김량장동),2021-03-29,2021-04-12,2021-04-15,2021-04-21,http://www.용인드마크데시앙.com/
동대구역 엘크루 에비뉴원,민영,대구광역시 동구 신암동 259-5번지 일원,2021-04-01,2021-04-13,2021-04-16,2021-04-22,http://ds-elcruapt.com
인천 검단신도시 우미린 파크뷰 2단지,민영,인천광역시 서구 검단신도시 AB1블럭,2021-04-19,2021-04-29,2021-05-03,2021-05-10,http://www.lynn.co.kr/
인천 검단신도시 우미린 파크뷰 1단지,민영,인천광역시 서구 검단신도시 AA8블럭,2021-04-19,2021-04-29,2021-05-03,2021-05-10,http://www.lynn.co.kr/
오산 세교2지구 A2블록 호반써밋 그랜빌,민영,오산세교2지구 A2블록,2021-03-26,2021-04-05,2021-04-07,2021-04-13,http://www.hobansummit-sg.co.kr
진해남문 리젠시빌란트 더웰,민영,경상남도 창원시 진해구 남문지구 A5-1BL,2021-03-25,2021-04-05,2021-04-07,2021-04-14,http://nm2-rantt.co.kr
이안 엑소디움 에이펙스,민영,대구광역시 달서구 달구벌대로 1514 (감삼동),2021-03-19,2021-03-29,2021-04-01,2021-04-07,http://exo-apex.com/
김해 푸르지오 하이엔드 2차,민영,경상남도 김해시 분성로627번길 41-37 (삼방동),2021-04-09,2021-04-19,2021-04-21,2021-04-27,https://www.prugio.com/hc/2021/gimhae2/
e편한세상 주안 에듀서밋,민영,인천광역시 미추홀구 주안동 1344-1번지 외,2021-03-19,2021-03-29,2021-04-01,2021-04-07,http://www.daelimcon-apt.co.kr
힐스테이트 달성공원역,민영,대구광역시 중구 태평로 35-30 (태평로3가),2021-03-25,2021-04-06,2021-04-09,2021-04-15,http://www.hillstate.co.kr/s/#dalseong
창원 푸르지오 더 플래티넘,민영,경상남도 창원시 마산합포구 교방동 1-2번지 일원,2021-03-25,2021-04-05,2021-04-07,2021-04-13,https://www.prugio.com/hc/2021/changwon/
